Time,Numerical,Analytical,Relative Error
3.329,0.03588856317,0.03582891608,0.001664775368
3.33,0.03585271046,0.03579310507,0.001665275867
3.331,0.03581689357,0.03575732985,0.001665776366
3.332,0.03578111246,0.0357215904,0.001666276865
3.333,0.03574536709,0.03568588666,0.001666777365
3.334,0.03570965743,0.03565021861,0.001667277865
3.335,0.03567398345,0.03561458621,0.001667778365
3.336,0.0356383451,0.03557898943,0.001668278865
3.337,0.03560274236,0.03554342822,0.001668779366
3.338,0.03556717519,0.03550790256,0.001669279867
3.339,0.03553164354,0.0354724124,0.001669780368
3.34,0.03549614739,0.03543695772,0.001670280869
3.341,0.03546068671,0.03540153848,0.001670781371
3.342,0.03542526145,0.03536615463,0.001671281873
3.343,0.03538987157,0.03533080616,0.001671782375
3.344,0.03535451706,0.03529549301,0.001672282877
3.345,0.03531919786,0.03526021516,0.00167278338
3.346,0.03528391395,0.03522497257,0.001673283883
3.347,0.03524866528,0.0351897652,0.001673784386
3.348,0.03521345183,0.03515459302,0.001674284889
3.349,0.03517827355,0.035119456,0.001674785393
3.35,0.03514313042,0.0350843541,0.001675285897
3.351,0.0351080224,0.03504928728,0.001675786401
3.352,0.03507294945,0.03501425551,0.001676286905
3.353,0.03503791154,0.03497925876,0.00167678741
3.354,0.03500290863,0.03494429699,0.001677287915
3.355,0.03496794069,0.03490937015,0.00167778842
3.356,0.03493300768,0.03487447823,0.001678288925
3.357,0.03489810957,0.03483962119,0.001678789431
3.358,0.03486324633,0.03480479898,0.001679289937
3.359,0.03482841791,0.03477001158,0.001679790443
3.36,0.03479362429,0.03473525894,0.001680290949
3.361,0.03475886542,0.03470054105,0.001680791456
3.362,0.03472414128,0.03466585785,0.001681291963
3.363,0.03468945183,0.03463120932,0.00168179247
3.364,0.03465479703,0.03459659542,0.001682292977
3.365,0.03462017685,0.03456201612,0.001682793485
3.366,0.03458559126,0.03452747138,0.001683293993
3.367,0.03455104022,0.03449296116,0.001683794501
3.368,0.0345165237,0.03445848544,0.001684295009
3.369,0.03448204166,0.03442404418,0.001684795518
3.37,0.03444759406,0.03438963734,0.001685296027
3.371,0.03441318088,0.0343552649,0.001685796536
3.372,0.03437880208,0.0343209268,0.001686297045
3.373,0.03434445762,0.03428662303,0.001686797555
3.374,0.03431014747,0.03425235354,0.001687298065
3.375,0.0342758716,0.03421811831,0.001687798575
3.376,0.03424162997,0.0341839173,0.001688299085
3.377,0.03420742255,0.03414975047,0.001688799596
3.378,0.0341732493,0.03411561778,0.001689300107
3.379,0.03413911019,0.03408151922,0.001689800618
3.38,0.03410500519,0.03404745473,0.001690301129
3.381,0.03407093425,0.0340134243,0.001690801641
3.382,0.03403689735,0.03397942787,0.001691302153
3.383,0.03400289446,0.03394546543,0.001691802665
3.384,0.03396892553,0.03391153693,0.001692303177
3.385,0.03393499054,0.03387764235,0.00169280369
3.386,0.03390108945,0.03384378164,0.001693304203
3.387,0.03386722223,0.03380995477,0.001693804716
3.388,0.03383338884,0.03377616172,0.001694305229
3.389,0.03379958925,0.03374240244,0.001694805743
3.39,0.03376582343,0.0337086769,0.001695306257
3.391,0.03373209134,0.03367498507,0.001695806771
3.392,0.03369839295,0.03364132692,0.001696307285
3.393,0.03366472822,0.03360770241,0.0016968078
3.394,0.03363109712,0.0335741115,0.001697308315
3.395,0.03359749962,0.03354055417,0.00169780883
3.396,0.03356393569,0.03350703038,0.001698309345
3.397,0.03353040528,0.0334735401,0.001698809861
3.398,0.03349690837,0.03344008329,0.001699310377
3.399,0.03346344493,0.03340665992,0.001699810893
3.4,0.03343001491,0.03337326996,0.001700311409
3.401,0.03339661829,0.03333991337,0.001700811926
3.402,0.03336325504,0.03330659012,0.001701312443
3.403,0.03332992511,0.03327330018,0.00170181296
3.404,0.03329662849,0.03324004351,0.001702313477
3.405,0.03326336512,0.03320682008,0.001702813995
3.406,0.03323013498,0.03317362986,0.001703314513
3.407,0.03319693805,0.03314047281,0.001703815031
3.408,0.03316377427,0.0331073489,0.001704315549
3.409,0.03313064363,0.0330742581,0.001704816068
3.41,0.03309754608,0.03304120038,0.001705316587
3.411,0.0330644816,0.03300817569,0.001705817106
3.412,0.03303145015,0.03297518401,0.001706317626
3.413,0.0329984517,0.03294222531,0.001706818145
3.414,0.03296548621,0.03290929955,0.001707318665
3.415,0.03293255366,0.0328764067,0.001707819185
3.416,0.03289965401,0.03284354673,0.001708319706
3.417,0.03286678722,0.0328107196,0.001708820226
3.418,0.03283395327,0.03277792528,0.001709320747
3.419,0.03280115211,0.03274516374,0.001709821268
3.42,0.03276838373,0.03271243494,0.00171032179
3.421,0.03273564808,0.03267973885,0.001710822311
3.422,0.03270294514,0.03264707545,0.001711322833
3.423,0.03267027486,0.03261444469,0.001711823355
3.424,0.03263763722,0.03258184655,0.001712323878
3.425,0.03260503219,0.03254928099,0.0017128244
3.426,0.03257245973,0.03251674798,0.001713324923
3.427,0.03253991981,0.03248424748,0.001713825446
3.428,0.0325074124,0.03245177947,0.00171432597
3.429,0.03247493746,0.03241934391,0.001714826493
3.43,0.03244249497,0.03238694077,0.001715327017
3.431,0.03241008488,0.03235457002,0.001715827541
3.432,0.03237770718,0.03232223162,0.001716328066
3.433,0.03234536181,0.03228992555,0.00171682859
3.434,0.03231304876,0.03225765176,0.001717329115
3.435,0.032280768,0.03222541023,0.00171782964
3.436,0.03224851948,0.03219320093,0.001718330166
3.437,0.03221630317,0.03216102382,0.001718830691
3.438,0.03218411906,0.03212887887,0.001719331217
3.439,0.03215196709,0.03209676605,0.001719831743
3.44,0.03211984724,0.03206468533,0.00172033227
3.441,0.03208775948,0.03203263667,0.001720832796
3.442,0.03205570378,0.03200062004,0.001721333323
3.443,0.0320236801,0.03196863542,0.00172183385
3.444,0.03199168841,0.03193668276,0.001722334378
3.445,0.03195972868,0.03190476204,0.001722834905
3.446,0.03192780088,0.03187287323,0.001723335433
3.447,0.03189590497,0.03184101629,0.001723835961
3.448,0.03186404093,0.03180919118,0.00172433649
3.449,0.03183220872,0.03177739789,0.001724837018
3.45,0.03180040832,0.03174563638,0.001725337547
3.451,0.03176863968,0.03171390661,0.001725838076
3.452,0.03173690277,0.03168220855,0.001726338606
3.453,0.03170519758,0.03165054218,0.001726839136
3.454,0.03167352405,0.03161890746,0.001727339665
3.455,0.03164188217,0.03158730436,0.001727840196
3.456,0.0316102719,0.03155573284,0.001728340726
3.457,0.03157869321,0.03152419288,0.001728841257
3.458,0.03154714606,0.03149268444,0.001729341787
3.459,0.03151563043,0.0314612075,0.001729842319
3.46,0.03148414628,0.03142976202,0.00173034285
3.461,0.03145269359,0.03139834797,0.001730843382
3.462,0.03142127232,0.03136696531,0.001731343913
3.463,0.03138988243,0.03133561402,0.001731844446
3.464,0.03135852391,0.03130429407,0.001732344978
3.465,0.03132719671,0.03127300543,0.001732845511
3.466,0.03129590081,0.03124174805,0.001733346044
3.467,0.03126463618,0.03121052192,0.001733846577
3.468,0.03123340277,0.031179327,0.00173434711
3.469,0.03120220057,0.03114816326,0.001734847644
3.47,0.03117102954,0.03111703066,0.001735348178
3.471,0.03113988965,0.03108592918,0.001735848712
3.472,0.03110878087,0.03105485879,0.001736349246
3.473,0.03107770317,0.03102381946,0.001736849781
3.474,0.03104665651,0.03099281114,0.001737350316
3.475,0.03101564087,0.03096183382,0.001737850851
3.476,0.03098465622,0.03093088747,0.001738351386
3.477,0.03095370251,0.03089997204,0.001738851922
3.478,0.03092277973,0.03086908751,0.001739352458
3.479,0.03089188785,0.03083823385,0.001739852994
3.48,0.03086102682,0.03080741103,0.00174035353
3.481,0.03083019662,0.03077661902,0.001740854067
3.482,0.03079939723,0.03074585778,0.001741354604
3.483,0.0307686286,0.03071512729,0.001741855141
3.484,0.03073789071,0.03068442752,0.001742355678
3.485,0.03070718352,0.03065375843,0.001742856216
3.486,0.03067650702,0.03062311999,0.001743356754
3.487,0.03064586115,0.03059251218,0.001743857292
3.488,0.03061524591,0.03056193496,0.00174435783
3.489,0.03058466125,0.0305313883,0.001744858369
3.49,0.03055410714,0.03050087217,0.001745358908
3.491,0.03052358356,0.03047038654,0.001745859447
3.492,0.03049309047,0.03043993139,0.001746359986
3.493,0.03046262784,0.03040950667,0.001746860526
3.494,0.03043219564,0.03037911236,0.001747361066
3.495,0.03040179385,0.03034874844,0.001747861606
3.496,0.03037142243,0.03031841486,0.001748362146
3.497,0.03034108135,0.0302881116,0.001748862687
3.498,0.03031077057,0.03025783862,0.001749363228
3.499,0.03028049008,0.03022759591,0.001749863769
3.5,0.03025023984,0.03019738342,0.001750364311
3.501,0.03022001982,0.03016720113,0.001750864852
3.502,0.03018982999,0.03013704901,0.001751365394
3.503,0.03015967032,0.03010692702,0.001751865936
3.504,0.03012954078,0.03007683515,0.001752366479
3.505,0.03009944134,0.03004677334,0.001752867021
3.506,0.03006937197,0.03001674159,0.001753367564
3.507,0.03003933264,0.02998673985,0.001753868107
3.508,0.03000932331,0.0299567681,0.001754368651
3.509,0.02997934397,0.0299268263,0.001754869194
3.51,0.02994939458,0.02989691444,0.001755369738
3.511,0.0299194751,0.02986703247,0.001755870282
3.512,0.02988958552,0.02983718036,0.001756370827
3.513,0.02985972579,0.0298073581,0.001756871371
3.514,0.02982989589,0.02977756564,0.001757371916
3.515,0.0298000958,0.02974780295,0.001757872461
3.516,0.02977032547,0.02971807002,0.001758373007
3.517,0.02974058489,0.0296883668,0.001758873552
3.518,0.02971087401,0.02965869328,0.001759374098
3.519,0.02968119282,0.02962904941,0.001759874644
3.52,0.02965154128,0.02959943517,0.001760375191
3.521,0.02962191936,0.02956985053,0.001760875738
3.522,0.02959232703,0.02954029546,0.001761376284
3.523,0.02956276427,0.02951076993,0.001761876832
3.524,0.02953323104,0.02948127391,0.001762377379
3.525,0.02950372731,0.02945180737,0.001762877927
3.526,0.02947425306,0.02942237028,0.001763378474
3.527,0.02944480825,0.02939296262,0.001763879023
3.528,0.02941539286,0.02936358435,0.001764379571
3.529,0.02938600685,0.02933423544,0.00176488012
3.53,0.0293566502,0.02930491587,0.001765380669
3.531,0.02932732288,0.0292756256,0.001765881218
3.532,0.02929802485,0.02924636461,0.001766381767
3.533,0.0292687561,0.02921713286,0.001766882317
3.534,0.02923951658,0.02918793033,0.001767382867
3.535,0.02921030627,0.02915875699,0.001767883417
3.536,0.02918112515,0.02912961281,0.001768383967
3.537,0.02915197317,0.02910049775,0.001768884518
3.538,0.02912285032,0.0290714118,0.001769385069
3.539,0.02909375657,0.02904235492,0.00176988562
3.54,0.02906469188,0.02901332708,0.001770386171
3.541,0.02903565622,0.02898432826,0.001770886723
3.542,0.02900664957,0.02895535842,0.001771387275
3.543,0.0289776719,0.02892641753,0.001771887827
3.544,0.02894872317,0.02889750557,0.001772388379
3.545,0.02891980337,0.02886862251,0.001772888932
3.546,0.02889091246,0.02883976832,0.001773389485
3.547,0.02886205041,0.02881094296,0.001773890038
3.548,0.02883321719,0.02878214642,0.001774390591
3.549,0.02880441278,0.02875337866,0.001774891145
3.55,0.02877563714,0.02872463965,0.001775391699
3.551,0.02874689025,0.02869592937,0.001775892253
3.552,0.02871817208,0.02866724779,0.001776392807
3.553,0.0286894826,0.02863859487,0.001776893362
3.554,0.02866082177,0.02860997059,0.001777393917
3.555,0.02863218958,0.02858137492,0.001777894472
3.556,0.028603586,0.02855280783,0.001778395028
3.557,0.02857501099,0.02852426929,0.001778895583
3.558,0.02854646452,0.02849575928,0.001779396139
3.559,0.02851794658,0.02846727776,0.001779896695
3.56,0.02848945712,0.02843882471,0.001780397252
3.561,0.02846099612,0.0284104001,0.001780897808
3.562,0.02843256356,0.0283820039,0.001781398365
3.563,0.0284041594,0.02835363609,0.001781898922
3.564,0.02837578362,0.02832529662,0.00178239948
3.565,0.02834743618,0.02829698548,0.001782900037
3.566,0.02831911706,0.02826870264,0.001783400595
3.567,0.02829082624,0.02824044807,0.001783901153
3.568,0.02826256367,0.02821222174,0.001784401712
3.569,0.02823432934,0.02818402362,0.00178490227
3.57,0.02820612322,0.02815585368,0.001785402829
3.571,0.02817794528,0.0281277119,0.001785903389
3.572,0.02814979548,0.02809959825,0.001786403948
3.573,0.02812167381,0.02807151269,0.001786904508
3.574,0.02809358023,0.02804345521,0.001787405067
3.575,0.02806551471,0.02801542577,0.001787905628
3.576,0.02803747723,0.02798742435,0.001788406188
3.577,0.02800946777,0.02795945092,0.001788906749
3.578,0.02798148628,0.02793150544,0.00178940731
3.579,0.02795353275,0.0279035879,0.001789907871
3.58,0.02792560714,0.02787569826,0.001790408432
3.581,0.02789770943,0.02784783649,0.001790908994
3.582,0.02786983959,0.02782000257,0.001791409556
3.583,0.02784199759,0.02779219648,0.001791910118
3.584,0.02781418341,0.02776441817,0.00179241068
3.585,0.02778639701,0.02773666763,0.001792911243
3.586,0.02775863838,0.02770894483,0.001793411806
3.587,0.02773090747,0.02768124973,0.001793912369
3.588,0.02770320426,0.02765358232,0.001794412932
3.589,0.02767552873,0.02762594256,0.001794913496
3.59,0.02764788085,0.02759833042,0.00179541406
3.591,0.02762026059,0.02757074589,0.001795914624
3.592,0.02759266793,0.02754318892,0.001796415188
3.593,0.02756510282,0.0275156595,0.001796915753
3.594,0.02753756526,0.02748815759,0.001797416318
3.595,0.0275100552,0.02746068318,0.001797916883
3.596,0.02748257263,0.02743323622,0.001798417449
3.597,0.02745511751,0.02740581669,0.001798918014
3.598,0.02742768982,0.02737842458,0.00179941858
3.599,0.02740028953,0.02735105984,0.001799919146
3.6,0.02737291662,0.02732372245,0.001800419713
3.601,0.02734557104,0.02729641238,0.001800920279
3.602,0.02731825279,0.02726912961,0.001801420846
3.603,0.02729096183,0.02724187411,0.001801921413
3.604,0.02726369813,0.02721464586,0.001802421981
3.605,0.02723646167,0.02718744481,0.001802922548
3.606,0.02720925242,0.02716027096,0.001803423116
3.607,0.02718207035,0.02713312426,0.001803923684
3.608,0.02715491543,0.0271060047,0.001804424253
3.609,0.02712778764,0.02707891224,0.001804924822
3.61,0.02710068696,0.02705184687,0.00180542539
3.611,0.02707361334,0.02702480854,0.00180592596
3.612,0.02704656678,0.02699779724,0.001806426529
3.613,0.02701954723,0.02697081294,0.001806927099
3.614,0.02699255468,0.02694385561,0.001807427669
3.615,0.02696558909,0.02691692522,0.001807928239
3.616,0.02693865044,0.02689002175,0.001808428809
3.617,0.0269117387,0.02686314516,0.00180892938
3.618,0.02688485384,0.02683629545,0.001809429951
3.619,0.02685799585,0.02680947256,0.001809930522
3.62,0.02683116468,0.02678267649,0.001810431093
3.621,0.02680436032,0.0267559072,0.001810931665
3.622,0.02677758274,0.02672916467,0.001811432237
3.623,0.02675083191,0.02670244886,0.001811932809
3.624,0.0267241078,0.02667575976,0.001812433381
3.625,0.02669741039,0.02664909734,0.001812933954
3.626,0.02667073965,0.02662246156,0.001813434527
3.627,0.02664409555,0.0265958524,0.0018139351
3.628,0.02661747808,0.02656926985,0.001814435673
3.629,0.02659088719,0.02654271386,0.001814936247
3.63,0.02656432287,0.02651618441,0.001815436821
3.631,0.02653778508,0.02648968148,0.001815937395
3.632,0.02651127381,0.02646320504,0.00181643797
3.633,0.02648478902,0.02643675506,0.001816938544
3.634,0.02645833069,0.02641033152,0.001817439119
3.635,0.02643189879,0.02638393439,0.001817939694
3.636,0.0264054933,0.02635756364,0.00181844027
3.637,0.02637911418,0.02633121925,0.001818940845
3.638,0.02635276142,0.02630490119,0.001819441421
3.639,0.02632643499,0.02627860944,0.001819941997
3.64,0.02630013485,0.02625234397,0.001820442574
3.641,0.02627386099,0.02622610474,0.00182094315
3.642,0.02624761338,0.02619989175,0.001821443727
3.643,0.02622139198,0.02617370495,0.001821944305
3.644,0.02619519679,0.02614754433,0.001822444882
3.645,0.02616902776,0.02612140985,0.00182294546
3.646,0.02614288487,0.0260953015,0.001823446037
3.647,0.02611676811,0.02606921924,0.001823946616
3.648,0.02609067743,0.02604316305,0.001824447194
3.649,0.02606461282,0.02601713291,0.001824947773
3.65,0.02603857424,0.02599112878,0.001825448352
3.651,0.02601256168,0.02596515064,0.001825948931
3.652,0.02598657511,0.02593919847,0.00182644951
3.653,0.02596061449,0.02591327224,0.00182695009
3.654,0.02593467981,0.02588737192,0.00182745067
3.655,0.02590877104,0.02586149748,0.00182795125
3.656,0.02588288815,0.02583564891,0.00182845183
3.657,0.02585703112,0.02580982618,0.001828952411
3.658,0.02583119992,0.02578402925,0.001829452992
3.659,0.02580539453,0.02575825811,0.001829953573
3.66,0.02577961491,0.02573251273,0.001830454154
3.661,0.02575386105,0.02570679308,0.001830954736
3.662,0.02572813292,0.02568109913,0.001831455318
3.663,0.02570243049,0.02565543087,0.0018319559
3.664,0.02567675373,0.02562978826,0.001832456483
3.665,0.02565110263,0.02560417128,0.001832957065
3.666,0.02562547715,0.02557857991,0.001833457648
3.667,0.02559987728,0.02555301412,0.001833958231
3.668,0.02557430297,0.02552747387,0.001834458815
3.669,0.02554875422,0.02550195916,0.001834959398
3.67,0.02552323099,0.02547646995,0.001835459982
3.671,0.02549773325,0.02545100621,0.001835960566
3.672,0.02547226099,0.02542556793,0.001836461151
3.673,0.02544681418,0.02540015507,0.001836961736
3.674,0.02542139279,0.02537476761,0.00183746232
3.675,0.02539599679,0.02534940552,0.001837962906
3.676,0.02537062616,0.02532406879,0.001838463491
3.677,0.02534528088,0.02529875738,0.001838964077
3.678,0.02531996092,0.02527347126,0.001839464663
3.679,0.02529466626,0.02524821043,0.001839965249
3.68,0.02526939686,0.02522297484,0.001840465835
3.681,0.02524415271,0.02519776447,0.001840966422
3.682,0.02521893377,0.0251725793,0.001841467009
3.683,0.02519374003,0.0251474193,0.001841967596
3.684,0.02516857146,0.02512228445,0.001842468183
3.685,0.02514342803,0.02509717472,0.001842968771
3.686,0.02511830972,0.02507209009,0.001843469359
3.687,0.02509321651,0.02504703053,0.001843969947
3.688,0.02506814836,0.02502199602,0.001844470535
3.689,0.02504310525,0.02499698653,0.001844971124
3.69,0.02501808717,0.02497200204,0.001845471713
3.691,0.02499309407,0.02494704252,0.001845972302
3.692,0.02496812595,0.02492210795,0.001846472892
3.693,0.02494318276,0.0248971983,0.001846973481
3.694,0.0249182645,0.02487231354,0.001847474071
3.695,0.02489337113,0.02484745366,0.001847974661
3.696,0.02486850262,0.02482261863,0.001848475252
